journal_id,name,publisher,website,p_issn,e_issn,subject_area,accreditation,scopus_indexed,garuda_indexed,Impact,H5-index,Citations 5yr,Citations
14309,JURNAL PENDIDIKAN BAHASA,STKIP Taman Siswa Bima,https://ejournal.tsb.ac.id/index.php/jpb,20880316,26850133,,S5Accredited,False,True,"0,93",8,362,370
4067,Imaji: Jurnal Seni dan Pendidikan Seni,Universitas Negeri Yogyakarta,https://journal.uny.ac.id/index.php/imaji/index,16930479,25800175,"Humanities, Education, Art",S5Accredited,False,True,"0,93",15,1.162,1.500
12315,Sasindo : Jurnal Pendidikan Bahasa dan Sastra Indonesia,Lontar Media Press,http://journal.upgris.ac.id/index.php/sasindo,23374098,26146959,,S5Accredited,False,True,"0,93",8,274,365
7328,Tatar Pasundan : Jurnal Diklat Keagamaan,Balai Diklat Keagamaan Bandung,https://bdkbandung.id/tatarpasundan/jurnal/index.php/tp/index,20854005,27212866,,S5Accredited,False,True,"0,93",17,1.219,1.304
14200,Perwira Journal of Community Development (PJCD),Universitas Perwira Purbalingga,https://ejournal.unperba.ac.id/index.php/pjcd,0,27983706,,S5Accredited,False,True,"0,93",6,144,145
15295,"Takuana: Jurnal Pendidikan, Sains, dan Humaniora",MAN 4 Kota Pekanbaru,https://ejurnal.man4kotapekanbaru.sch.id/takuana,28294955,28294831,,S5Accredited,False,True,"0,93",8,367,368
14784,ANWARUL: Jurnal  Pendidikan dan Dakwah,Lembaga Yasin Alsys,https://ejournal.yasin-alsys.org/index.php/anwarul,28091043,28087895,,S5Accredited,False,True,"0,93",14,960,962
8874,Journal Of Lifelong Learning,Universitas Bengkulu,https://ejournal.unib.ac.id/index.php/jpls/index,0,27159809,,S5Accredited,False,True,"0,93",9,888,1.098
15349,"Jurnal Ekonomi, Akutansi dan Manajemen Nusantara",CV. Utility Project Solution,https://loddosinstitute.org/journal/index.php/jeama,0,29643945,,S5Accredited,False,True,"0,93",9,293,297
13398,Jurnal Pengabdian kepada Masyarakat Bina Darma,Universitas Bina Darma,https://journal.binadarma.ac.id/index.php/pengabdian/index,28071417,27977323,,S5Accredited,False,True,"0,92",12,513,514
13533,MURAI: Jurnal Papua Teologi Kontekstual,Sekolah Tinggi Filsafat Teologi GKI Isaak Samuel Kijne Jayapura,http://ojs.stftkijne.ac.id/index.php/jmp,27210200,27464814,,S5Accredited,False,True,"0,92",4,89,90
8169,"TSARWATICA (Islamic Economic, Accounting, and Management Journal)",Sekolah Tinggi Ilmu Ekonomi Sutaatmadja,https://ojs.stiesa.ac.id/index.php/tsarwatica,26858320,26858339,,S5Accredited,False,True,"0,92",7,170,177
14945,International Journal of Trends in Accounting Research,Asosiasi Dosen Akuntansi Indonesia,https://jurnal.adai.or.id/index.php/ijtar,0,27745643,,S5Accredited,False,True,"0,92",8,272,273
13533,MURAI: Jurnal Papua Teologi Kontekstual,Sekolah Tinggi Filsafat Teologi GKI Isaak Samuel Kijne Jayapura,http://ojs.stftkijne.ac.id/index.php/jmp,27210200,27464814,,S5Accredited,False,True,"0,92",4,89,90
10269,Jurnal Rekayasa Elektro Sriwijaya,Universitas Sriwijaya,https://jres1.ejournal.unsri.ac.id/index.php/jres,0,27164063,,S5Accredited,False,True,"0,92",7,154,160
13757,Riau Jurnal Teknik Informatika,Universitas Pasir Pengaraian,https://journal.upp.ac.id/index.php/rjti,0,28292529,,S5Accredited,False,True,"0,92",3,54,57
13165,ARZUSIN: Jurnal Manajemen dan Pendidikan Dasar,Lembaga Yasin AlSys,https://ejournal.yasin-alsys.org/index.php/arzusin,28094484,28094093,,S5Accredited,False,True,"0,92",11,527,532
13641,"COREAI: Jurnal Kecerdasan Buatan, Komputasi dan Teknologi Informasi",Universitas Nurul Jadid,https://ejournal.unuja.ac.id/index.php/core,27750124,27747875,,S5Accredited,False,True,"0,92",9,376,399
15116,ANDREW Law Journal,Pusat Hukum ANDREW,https://journal.andrewlawcenter.or.id/index.php/ALJ,0,29623480,,S5Accredited,False,True,"0,92",5,85,85
13392,Jurnal Teknik Gradien,Universitas Ngurah Rai,http://ojs.unr.ac.id/index.php/teknikgradien,20852932,27970094,,S5Accredited,False,True,"0,92",11,625,646
5009,Jurnal InterAct,Universitas Katolik Indonesia Atma Jaya,https://ejournal.atmajaya.ac.id/index.php/interact/index,22524630,26141442,,S5Accredited,False,True,"0,92",10,508,535
5887,Al-Mizan,LP2M IAIN Sultan Amai Gorontalo,http://journal.iaingorontalo.ac.id/index.php/am/issue/archive,19070985,24428256,,S5Accredited,False,False,"0,92",14,831,1.000
14239,Jurnal Komputer dan Teknologi (JUKOMTEK),Yayasan Pendidikan Cahaya Budaya Indonesia dan Universitasn Indonesia Mandiri,https://jurnal-cahayapatriot.org/index.php/jukomtek,29631289,29619009,,S5Accredited,False,True,"0,91",7,117,118
8053,Jurnal Sistem Informasi dan Bisnis Cerdas,Universitas Pembangunan Nasional Veteran Jawa Timur,http://sibc.upnjatim.ac.id/index.php/sibc/index,20870639,26860775,,S5Accredited,False,True,"0,91",5,120,122
13403,Jurnal Publikasi Manajemen Informatika,Lembaga Pengembangan Kinerja Dosen,https://journalcenter.org/index.php/jupumi,28089359,28089014,,S5Accredited,False,True,"0,91",10,397,400
8085,"LANGUA: Journal of Linguistics, Literature, and Language Education",INSTITUT SAINS DAN KEPENDIDIKAN KIE RAHA MALUKU UTARA,https://jurnal.isdikkieraha.ac.id/index.php/langua,|,26231565,Education,S5Accredited,False,True,"0,91",11,401,422
13727,Jurnal Teknik Ilmu dan Aplikasi,Politeknik Negeri Malang,http://jurnal.polinema.ac.id/index.php/jtia,24605549,27970272,,S5Accredited,False,True,"0,91",6,140,140
9459,Jurnal Cahaya Mandalika,Institut Penelitian dan Pengembangan Mandalika Indonesia,http://ojs.cahayamandalika.com/index.php/JCM,0,27214796,,S5Accredited,False,True,"0,91",10,241,287
14183,Jurnal Pustaka Keperawatan,Pustaka Galeri Mandiri,https://jurnal.pustakagalerimandiri.co.id/index.php/pustakakeperawatan,0,28306538,,S5Accredited,False,True,"0,91",8,191,193
7311,Jurnal Informasi dan Komputer,STMIK Dian Cipta Cendikia Kotabumi,https://dcckotabumi.ac.id/ojs/index.php/jik/index,23378344,26231247,,S5Accredited,False,True,"0,91",14,1.179,1.272
11449,Internet of Things and Artificial Intelligence Journal,Association for Scientic Computing Electronics and Engineering,https://pubs.ascee.org/index.php/iota,0,27744353,,S5Accredited,False,True,"0,91",12,655,661
12820,PENJAGA : Pendidikan Jasmani dan Olahraga,STKIP PGRI TRENGGALEK,https://jurnal.stkippgritrenggalek.ac.id/index.php/penjaga,|,27743721,,S5Accredited,False,True,"0,91",6,208,210
13626,Jurnal Suara Pengabdian 45,Universitas 17 Agustus 1945 Semarang,https://jurnal2.untagsmg.ac.id/index.php/sabda,29637198,29646588,,S5Accredited,False,True,"0,90",9,284,284
7158,JEMPER (Jurnal Ekonomi Manajemen Perbankan),Universitas Sangga Buana,http://jurnal.usbypkp.ac.id/index.php/jemper,26552922,2656632X,,S5Accredited,False,True,"0,90",12,837,866
13585,Nalar: Jurnal Pendidikan dan Kebudayaan,Universitas 17 Agustus 1945 Semarang,https://jurnal2.untagsmg.ac.id/index.php/nalar,29621518,29621488,,S5Accredited,False,True,"0,90",7,139,139
11619,Jurnal Abmas,Universitas Pendidikan Indonesia,https://ejournal.upi.edu/index.php/ABMAS,14121891,27981436,,S5Accredited,False,True,"0,90",7,261,402
13303,Center of Economic Students Journal (CSEJ),Universitas Muslim Indonesia,https://jurnal.fe.umi.ac.id/index.php/CSEJ,0,26218186,,S5Accredited,False,True,"0,90",18,1.533,1.593
17260,LOKAKARYA,Universitas Islam Negeri Sumatera Utara,http://jurnaltarbiyah.uinsu.ac.id/index.php/lokakarya,0,29623537,,S5Accredited,False,True,"0,90",7,161,163
7132,MUTIARA PENDIDIKAN,universitas sari mutiara indonesia,http://e-journal.sari-mutiara.ac.id/index.php/JMT,25410253,25410253,,S5Accredited,False,True,"0,90",5,126,126
11417,Jurnal Panrita,Universitas Muhammadiyah Palopo,https://journal.umpalopo.ac.id/index.php/panrita,27746674,27746666,Education,S5Accredited,False,True,"0,90",7,174,176
5335,Journal of Issues in Midwifery,Universitas Brawijaya,https://joim.ub.ac.id/index.php/joim/issue/archive,0,25496581,,S5Accredited,False,True,"0,90",19,1.059,1.201
7132,MUTIARA PENDIDIKAN,universitas sari mutiara indonesia,http://e-journal.sari-mutiara.ac.id/index.php/JMT,25410253,25410253,,S5Accredited,False,True,"0,90",5,126,126
11417,Jurnal Panrita,Universitas Muhammadiyah Palopo,https://journal.umpalopo.ac.id/index.php/panrita,27746674,27746666,Education,S5Accredited,False,True,"0,90",7,174,176
6300,Afiasi : Jurnal Kesehatan Masyarakat,Universitas Wiralodra,https://afiasi.unwir.ac.id/index.php/afiasi,24425885,26223392,,S5Accredited,False,True,"0,90",4,98,98
11663,Masyarakat Pariwisata: Journal of Community Services in Tourism,Politeknik Pariwisata NHI Bandung,https://journal.poltekpar-nhi.ac.id/index.php/mp,0,27981010,,S5Accredited,False,True,"0,90",9,279,279
13424,Jurnal Profesi Insinyur Universitas Lampung,Universitas Lampung,http://jpi.eng.unila.ac.id/index.php/ojs,0,27225771,,S5Accredited,False,True,"0,90",8,305,310
14263,Jurnal Bhakti Karya dan Inovatif,Universitas Informatika dan Bisnis Indonesia,https://jurnalunibi.unibi.ac.id/ojs/index.php/BhaktiKaryadanInovatif,30252985,27755002,,S5Accredited,False,True,"0,89",4,51,52
10447,Melek IT: Information Technology Journal,Universitas Wijaya Kusuma Surabaya,https://melekit-if.uwks.ac.id/index.php/melekit,24423386,24424293,"Science, Engineering",S5Accredited,False,True,"0,89",6,260,320
13764,Pharmaceutical Reports,Universitas Muslim Indonesia,https://jurnal.umi.ac.id/index.php/PharmRep/index,28286030,28288734,,S5Accredited,False,True,"0,89",4,70,70
9187,AL-ARBAH: Journal of Islamic Finance and Banking,Universitas Islam Negeri Walisongo Semarang,https://journal.walisongo.ac.id/index.php/arbah/index,27163946,27162575,,S5Accredited,False,True,"0,89",8,234,249
4191,Journal DaFIna - Journal Deutsch als Fremdsprache in Indonesien,Universitas Negeri Malang,http://journal2.um.ac.id/index.php/dafina/,|,25481681,Health,S5Accredited,False,True,"0,89",6,123,124
10491,Nuances of Indonesian Language,Perkumpulan Pengelola Jurnal Bahasa dan Sastra Indonesia serta Pengajarannya,https://jurnal.ppjb-sip.org/index.php/nila/index,0,27237087,,S5Accredited,False,True,"0,89",4,95,99
10463,Miracle Journal Of Public Health (MJPH),UNIVERSITAS MANDALA WALUYA,https://journal.fikes-umw.ac.id/index.php/mjph,0,26227762,Health,S5Accredited,False,True,"0,89",11,447,472
15253,International Journal Education and Computer Studies,Lembaga Komunitas Informasi Teknologi Aceh,https://journal.lembagakita.org/index.php/ijecs,27764729,27763277,,S5Accredited,False,True,"0,89",5,121,148
5751,Jurnal Ilmiah Kesehatan Ar-Rum Salatiga,STIKES Ar Rum Salatiga,http://e-journal.ar-rum.ac.id/index.php/JIKA,25283685,25983857,,S5Accredited,False,True,"0,89",13,723,772
8279,El-Iqtishady,Universitas Islam Negeri Alauddin Makassar,http://journal.uin-alauddin.ac.id/index.php/iqthisadi,2615241X,26860503,,S5Accredited,False,True,"0,89",16,1.169,1.228
12729,MOVE: Journal of Community Service and Engagement,PT. Equator Sinar Akademia,https://equatorscience.com/index.php/move,0,28082990,,S5Accredited,False,True,"0,88",5,109,109
11042,Jurnal Ilmiah Al-Tsarwah,Institut Agama Islam Negeri Bone,https://jurnal.iain-bone.ac.id/index.php/altsarwah,26207818,26854686,,S5Accredited,False,True,"0,88",10,413,426
12225,Jurnal Nasional Komputasi dan Teknologi Informasi,Universitas Serambi Mekkah Aceh,http://ojs.serambimekkah.ac.id/jnkti/index,26208342,26213052,"Science, Engineering",S5Accredited,False,True,"0,87",24,2.813,3.006
9521,Abdi Masya,"Sekolah Tinggi Teknologi ""Warga"" Surakarta",https://jurnal.sttw.ac.id/index.php/abma,27742881,27742849,,S5Accredited,False,True,"0,87",10,392,399
14744,Jurnal Ilmiah Teknik (JUIT),Asosiasi Dosen Muda Indonesia,http://journal.admi.or.id/index.php/JUIT,28286936,28286901,,S5Accredited,False,True,"0,87",10,633,635
11180,Jurnal Keperawatan Galuh,Universitas Galuh,https://jurnal.unigal.ac.id/index.php/JKG,0,26564122,,S5Accredited,False,True,"0,87",13,693,722
6651,Jurnal Akuakultura Universitas Teuku Umar,Universitas Teuku Umar,http://jurnal.utu.ac.id/jakultura,25794752,26207397,,S5Accredited,False,True,"0,87",10,381,404
10123,Jurnal Informasi Sains dan Teknologi (ISAINTEK),Politeknik Negeri Fakfak,https://isaintek.polinef.ac.id/index.php/isaintek,26210940,28292758,,S5Accredited,False,True,"0,87",5,165,166
13012,Jurnal Nirta: Studi Inovasi,Nirta Learning Centre,https://ejournal.nlc-education.or.id/index.php/JNSI,0,28076648,,S5Accredited,False,True,"0,86",4,88,88
7564,Jurnal Himasapta,Universitas Lambung Mangkurat,http://ppjp.ulm.ac.id/journals/index.php/jhs,25797816,25274619,,S5Accredited,False,True,"0,86",9,445,495
14119,Justness : Jurnal Hukum Politik dan Agama,Sekolah Tinggi Ilmu Hukum Zainul Hasan,https://ejournal.stihzainulhasan.ac.id/index.php/justness,0,28290607,,S5Accredited,False,True,"0,86",5,112,112
13406,Jurnal Akuntansi dan Keuangan,Universitas Islam Indragiri,https://ejournal.unisi.ac.id/index.php/jak,20896255,25987372,,S5Accredited,False,True,"0,86",13,684,777
11539,Jurnal Pengabdian Masyarakat IPTEK,Sekolah Tinggi Manajemen Informatika dan Komputer Triguna Dharma,https://ojs.trigunadharma.ac.id/index.php/adbimasiptek,28097289,28096126,,S5Accredited,False,True,"0,86",5,158,158
13985,"Jurnal KaLIBRASI : Karya Lintas Ilmu Bidang Rekayasa Arsitektur, Sipil, Industri",Universitas Borobudur,https://ejournal.borobudur.ac.id/index.php/teknik,0,26567768,,S5Accredited,False,True,"0,86",10,533,542
5386,JUPITER: Jurnal penelitian ilmu dan teknologi komputer,"Jurusan Teknik Komputer, Politeknik Negeri Sriwijaya",http://jurnal.polsri.ac.id/index.php/jupiter/index,20852029,2622609X,,S5Accredited,False,True,"0,86",20,1.612,1.658
14974,Chlorophyl,Universitas Achmad Yani,http://ojs.uvayabjm.ac.id/index.php/chlorophyl,18583954,26857634,,S5Accredited,False,True,"0,86",5,145,178
13406,Jurnal Akuntansi dan Keuangan,Universitas Islam Indragiri,https://ejournal.unisi.ac.id/index.php/jak,20896255,25987372,,S5Accredited,False,True,"0,86",13,684,777
9012,Jurnal Prajaiswara,Badan Pengembangan Sumber Daya Manusia Provinsi Jambi,https://prajaiswara.jambiprov.go.id/index.php/file2,27226352,28096991,,S5Accredited,False,True,"0,85",10,340,355
12694,Jurnal Derma Pengabdian Dosen Perguruan Tinggi (Jurnal DEPUTI),Universitas Al Azhar Medan,https://jurnal.alazhar-university.ac.id/index.php/deputi,28082028,28073754,,S5Accredited,False,True,"0,85",9,305,306
14519,Sociocouns: Journal of Islamic Guidance and Counseling,Universitas Islam Negeri Kiai Haji Achmad Siddiq Jember,http://sociocouns.uinkhas.ac.id/index.php/sociocouns,28027984,28082958,,S5Accredited,False,True,"0,85",7,227,229
8364,Jurnal Biosense,Universitas PGRI Banyuwangi,https://ejournal.unibabwi.ac.id/index.php/BIOSENSE,0,26226286,,S5Accredited,False,True,"0,85",12,623,638
11012,Mathvision : Jurnal Matematika,Universitas PGRI Ronggolawe Tuban,http://journal.unirow.ac.id/index.php/mv,26566303,26569876,,S5Accredited,False,True,"0,85",9,237,267
5557,Jurnal Kesehatan Karya Husada,LPPM Akademi Kesehatan Karya Husada Yogyakarta,http://jurnal.akeskhjogja.ac.id/index.php/jkkh,2337649X,26558874,,S5Accredited,False,True,"0,85",11,825,900
15064,Jurnal Bina Ilmu Cendekia,MAN Insan Cendekia Jambi,https://jurnal.icjambi.id/index.php/jbic,0,27223612,,S5Accredited,False,True,"0,84",8,316,318
12931,Islamic Accounting and Finance Review,Universitas Islam Negeri Alauddin Makassar,https://journal.uin-alauddin.ac.id/index.php/isafir,0,2797166X,,S5Accredited,False,True,"0,84",14,644,646
4452,Jurnal Produktivitas : Jurnal Fakultas Ekonomi Universitas Muhammadiyah Pontianak,Universitas Muhammadiyah Pontianak,http://openjurnal.unmuhpnk.ac.id/index.php/jp,23551038,26215098,,S5Accredited,False,True,"0,84",15,1.088,1.288
13362,Kajian Linguistik dan Sastra,Universitas Jambi,https://online-journal.unja.ac.id/kal/,29638380,29637988,,S5Accredited,False,True,"0,84",8,318,318
12290,DEIKTIS: Jurnal Pendidikan Bahasa dan Sastra,Perkumpulan Dosen Muslin Indonesia,https://dmi-journals.org/deiktis,|,28077504,"Humanities, Education",S5Accredited,False,True,"0,84",13,969,970
12606,TATOHI: Jurnal Ilmu Hukum,Universitas Pattimura,https://fhukum.unpatti.ac.id/jurnal/tatohi,0,2775619X,,S5Accredited,False,True,"0,84",14,1.239,1.254
14623,Society : Jurnal Jurusan Tadris IPS,Universitas Islam Negeri Mataram,https://journal.uinmataram.ac.id/index.php/society,20870493,27155994,,S5Accredited,False,True,"0,83",16,1.097,1.180
5511,Jurnal MIPA,FMIPA Universitas Sam Ratulangi,https://ejournal.unsrat.ac.id/index.php/jmuo/,|,23023899,,S5Accredited,False,True,"0,83",28,3.314,5.277
14304,Prima Wiyata Health,Sekolah Tinggi Ilmu Kesehatan Husada Jombang,https://e-journal.shj.ac.id/ojs/index.php/PWH,27161706,27460940,"Health, Science, Education, Social",S5Accredited,False,True,"0,83",5,73,74
10094,Jurnal Health Reproductive,Program Studi D3 Kebidanan Fakultas Farmasi dan Ilmu Kesehatan Universitas Sari Mutiara Indonesia,http://e-journal.sari-mutiara.ac.id/index.php/JRH,25281585,25281585,,S5Accredited,False,True,"0,83",8,904,1.059
11437,"Journal of Health, Education, Economics, Science, and Technology (J-HEST)",Forum Dosen Indonesia DPD Sulawesi Barat,https://j-hest.web.id/index.php/2,|,26851792,"Economy, Health, Science, Education",S5Accredited,False,True,"0,83",10,688,701
13216,Science Technology and Management Journal,Universitas Nasional Karangturi,https://unkartur.ac.id/journal/index.php/stmj/index,27460207,28077865,,S5Accredited,False,True,"0,83",8,236,236
5511,Jurnal MIPA,FMIPA Universitas Sam Ratulangi,https://ejournal.unsrat.ac.id/index.php/jmuo/,|,23023899,,S5Accredited,False,True,"0,83",28,3.314,5.277
4914,Jike: Jurnal Ilmu Komunikasi Efek,"Program Studi Ilmu Komunikasi, FISIP, Universitas Muhammadiyah Cirebon",http://e-journal.umc.ac.id/index.php/jike,26140829,26157950,,S5Accredited,False,True,"0,83",6,160,165
7372,Jurnal Bastra (Bahasa dan Sastra),Universitas Halu Oleo,https://bastra.uho.ac.id/index.php/journal,0,25033875,"Humanities, Education",S5Accredited,False,True,"0,83",13,1.284,1.479
11639,Jurnal Nasional Holistic Science,Lembaga Riset Mutiara Akbar,https://jurnal.larisma.or.id/index.php/HS,0,27987027,,S5Accredited,False,True,"0,83",7,292,292
11021,Dulang: Jurnal Pengabdian Kepada Masyarakat,Politeknik Manufaktur Negeri Bangka Belitung,https://ejournal.polman-babel.ac.id/index.php/dulang,0,27762335,,S5Accredited,False,True,"0,83",8,215,215
13548,Garina,Akademi Kesejahteraan Sosial Ibu Kartini Semarang,https://journal.aksibukartini.ac.id/index.php/Garina,20857691,28094654,,S5Accredited,False,True,"0,83",4,123,123
10055,Jurnal Akuntansi Bisnis dan Ekonomi (JABE),Universitas Widyatama,https://journal.widyatama.ac.id/index.php/jabe,2460030X,26846756,"Economy, Social",S5Accredited,False,True,"0,83",32,11.677,19.477
4531,Jurnal Teknologi Agro-Industri,Pusat Penelitian dan Pengabdian Kepada Masyarakat Politeknik Negeri Tanah Laut,http://jtai.politala.ac.id,24074624,25985884,,S5Accredited,False,True,"0,82",15,1.096,1.217
6212,Gema Ekonomi,Fakultas Ekonomi Universitas Gresik,http://journal.unigres.ac.id/index.php/GemaEkonomi,|,26210444,,S5Accredited,False,True,"0,82",19,1.927,2.079
14651,Intelektual: Jurnal Administrasi Publik dan Ilmu Komunikasi,Universitas Bhayangkara Surabaya,https://ejournal.ubhara.ac.id/intelektual,23387521,30472725,Social,S5Accredited,False,True,"0,82",10,297,299
11243,Pendas mahakam : jurnal pendidikan dan pembelajaran Sekolah Dasar,Universitas Widya Gama Mahakam Samarinda,http://jurnal.fkip-uwgm.ac.id/index.php/pendasmahakam/index,25028162,25028170,,S5Accredited,False,True,"0,82",40,5.101,6.239
12631,Social Science Studies,Profesional Muda Cendekia,https://profesionalmudacendekia.com/index.php/sss,0,27982688,,S5Accredited,False,True,"0,82",12,529,529
9670,Hijri,Universitas Islam Negeri Sumatera Utara,http://jurnal.uinsu.ac.id/index.php/hijri,19798075,26852810,,S5Accredited,False,True,"0,82",8,318,344
12273,Al-Khidmah Jurnal Pengabdian Masyarakat,Universitas Islam Jember,http://ejurnal.uij.ac.id/index.php/JAK/issue/archive,28086996,28087011,,S5Accredited,False,True,"0,81",8,478,485
14928,Public Sphere Review,Universitas Hang Tuah,https://psr.hangtuah.ac.id/index.php/jurnal,0,29639476,,S5Accredited,False,True,"0,81",6,103,104
14776,Patisambhida : Jurnal Pemikiran Buddha dan Filsafat Agama,Sekolah Tinggi Agama Buddha Negeri Raden WIjaya Wonogiri,https://radenwijaya.ac.id/jurnal/index.php/PATISAMBHIDA,0,27459268,,S5Accredited,False,True,"0,81",5,88,88
591,Jurnal Jarkom,Universitas AKPRIND Indonesia,https://ejournal.akprind.ac.id/index.php/jarkom/index,0,23386312,Education,S5Accredited,False,True,"0,81",10,664,890
12133,Jeksyah : Islamic Economics Journal,Institut Agama Islam Negeri Sultan Amai Gorontalo,https://ejournal.iaingorontalo.ac.id/index.php/jeksyah,0,28079272,,S5Accredited,False,True,"0,81",9,237,252
14341,Mabha Jurnal,Akademi Pariwisata Mandala Bhakti,https://ejournal.mandalabhakti.ac.id/mabha,27468941,27765598,,S5Accredited,False,True,"0,81",10,238,238
12025,MAP (Jurnal Manajemen dan Administrasi Publik),Universitas Wijaya Putra Surabaya,http://jurnal.uwp.ac.id/pps/index.php/map,0,26152142,,S5Accredited,False,True,"0,81",11,540,573
5691,Jurnal Kedokteran,Fakultas Kedokteran Universitas Mataram,http://jku.unram.ac.id/index,|,25277154,,S5Accredited,False,True,"0,81",21,2.053,2.437
5913,"Jurnal Ilmiah PANNMED (Pharmacist, Analyst, Nurse, Nutrition, Midwivery, Environment, Dentist)",Politeknik Kesehatan Kemenkes Medan,http://ojs.poltekkes-medan.ac.id/pannmed,26230046,26852764,,S5Accredited,False,True,"0,80",17,2.366,2.911
11652,Journal of Health Quality Development (JHQD),Unit Publikasi Ilmiah Perkumpulan Intelektual Madani Indonesia,https://journal.intelekmadani.org/index.php/jhqd,0,27982025,,S5Accredited,False,True,"0,80",6,210,211
14720,Jurnal Pengabdian Masyarakat PGSD,Universitas Pendidikan Indonesia,https://ejournal.upi.edu/index.php/jpmserang,0,27755940,,S5Accredited,False,True,"0,80",3,52,52
13166,MASALIQ: Jurnal  Pendidikan dan Sains,Lembaga Yasin AlSys,https://ejournal.yasin-alsys.org/index.php/masaliq,28091051,28088115,,S5Accredited,False,True,"0,80",15,1.771,1.782
10679,UPI YPTK Journal of Business and Economics,Universitas Putra Indonesia YPTK Padang,https://jbe-upiyptk.org/ojs/index.php/jbe/,25026275,25273949,,S5Accredited,False,True,"0,80",6,105,107
13695,Journal Of Entrepeneurship and Strategic Management (JESM),Universitas Garut,https://jurnal.pps.uniga.ac.id/index.php/jurnalmanagement,28296400,28294335,,S5Accredited,False,True,"0,80",5,86,86
11192,Jurnal PRINSIP Pendidikan Matematika,Universitas Riau,https://jprinsip.ejournal.unri.ac.id/index.php/jpri,26562375,27235521,,S5Accredited,False,True,"0,80",9,351,357
6241,Jurnal Penelitian Ekonomi dan Akuntansi (JPENSI),Litbang Pemas Universitas Islam Lamongan,https://jurnalekonomi.unisla.ac.id/index.php/jpensi/index,25023764,26213168,,S5Accredited,False,True,"0,80",24,2.019,2.331
8699,ABSYARA: Jurnal Pengabdian Pada Masyarakat,Universitas Hamzanwadi,http://e-journal.hamzanwadi.ac.id/index.php/ab,0,27236269,,S5Accredited,False,True,"0,80",18,1.269,1.274
13695,Journal Of Entrepeneurship and Strategic Management (JESM),Universitas Garut,https://jurnal.pps.uniga.ac.id/index.php/jurnalmanagement,28296400,28294335,,S5Accredited,False,True,"0,80",5,86,86
11192,Jurnal PRINSIP Pendidikan Matematika,Universitas Riau,https://jprinsip.ejournal.unri.ac.id/index.php/jpri,26562375,27235521,,S5Accredited,False,True,"0,80",9,351,357
6219,PEDULI: Jurnal Imiah Pengabdian Pada Masyarakat,Lembaga Penelitian dan Pengabdian Kepada Masyarakat,http://peduli.wisnuwardhana.ac.id/index.php/peduli,25974653,25974688,,S5Accredited,False,True,"0,80",5,88,88
11706,Excelencia : Journal Of Islamic Education & Management,Universitas Islam Negeri Kiai Ageng Muhammad Besari Ponorogo,https://ejournal.iainponorogo.ac.id/index.php/excelencia,27764451,27771458,,S5Accredited,False,True,"0,80",13,453,456
6241,Jurnal Penelitian Ekonomi dan Akuntansi (JPENSI),Litbang Pemas Universitas Islam Lamongan,https://jurnalekonomi.unisla.ac.id/index.php/jpensi/index,25023764,26213168,,S5Accredited,False,True,"0,80",24,2.019,2.331
9727,Jambura Journal of Community Empowerment,Universitas Negeri Gorontalo,https://ejournal-fip-ung.ac.id/ojs/index.php/jjce,0,27210480,"Education, Social",S5Accredited,False,True,"0,80",7,593,604
14514,Reinforce: Journal of Sharia Management,Universitas Islam Negeri Sayyid Ali Rahmatullah Tulungagung,https://ejournal.uinsatu.ac.id/index.php/reinforce,0,29626854,,S5Accredited,False,True,"0,80",7,128,129
14203,Al Waraqah: Jurnal Pendidikan Bahasa Arab,Institut Agama Islam Negeri Bone,https://jurnal.iain-bone.ac.id/index.php/alwaraqah,28095598,28094816,,S5Accredited,False,True,"0,80",8,227,235
10747,Indo-MathEdu Intellectuals Journal,Lembaga Intelektual Muda Maluku,https://ejournal.indo-intellectual.id/index.php/imeij/index/index,28085604,28085078,,S5Accredited,False,True,"0,80",9,790,790
11978,Jurnal Ilmiah Farmasi Akademi Farmasi Jember,Akademi Farmasi Jember,http://ejurnal.akademifarmasijember.ac.id/index.php/jurnal_ilmiah_farmasi,25034707,2615756X,,S5Accredited,False,True,"0,80",5,161,182
14375,SPEKTRA KOMUNIKA,Universitas Hasyim Asyari,http://ejournal.unhasy.ac.id/index.php/spektra,0,29621321,,S5Accredited,False,True,"0,79",4,79,79
14072,"JAKADARA: JURNAL EKONOMIKA, BISNIS, DAN HUMANIORA",Universitas Dhyana Pura,https://jurnal.undhirabali.ac.id/index.php/jakadara,0,29630924,,S5Accredited,False,True,"0,79",5,222,227
11465,Tangible Journal,Sekolah Tinggi Ilmu Ekonomi Tri Dharma Nusantara,https://ojs.stie-tdn.ac.id/index.php/TB,25283073,26564505,"Economy, Science, Education, Social",S5Accredited,False,True,"0,79",11,542,566
15243,Jurnal Teknologi Informasi dan Komunikasi,Sekolah Tinggi Manajemen Informatika dan Komputer Subang,http://jurnalstmiksubang.ac.id/index.php/jtik,22524517,27237249,,S5Accredited,False,True,"0,79",9,335,416
11839,Jurnal Teknologi Sumberdaya Mineral,Universitas Jember,https://jeneral.jurnal.unej.ac.id/index.php/JENERAL,|,27984850,,S5Accredited,False,True,"0,79",5,94,96
12581,ADINDAMAS: Jurnal Pengabdian Kepada Masyarakat,STIE Syariah Indonesia Purwakarta,https://journal.sties-purwakarta.ac.id/index.php/adindamas,27984702,27982874,,S5Accredited,False,True,"0,79",5,96,96
